PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,DATE
-0.4505606286126851,-80.241179682548335,13.228981104757313,-15.534115696432963,3.7207350256608525,-12.459471918329807,6.4271937355215885,36.772668120863294,-30.77014023139821,-7.456335602554864,-11.54311085477457,-15.130764299254176,-2.427299691594271,3.743025573688164,8.225646375125303,0.04125171404254368,-6.654952294593678,-3.3191734633066314,10.476601166572646,6.409226057300578,-7.887595478148043,-1.20011894766431,11.666426766085348,0.7615149799901932,-5.04827401592715,-0.5196311139776604,-6.46343270576607,-3.557580608415358,9.6806812247581,2.782313130932306,0.360910227094371,0.8927584229686425,-16.416147011674695,-0.5338454700536224,-9.274169770377567,-6.740426818347164,4.746936829204416,1.56984701320637,-5.958305508690859,0.31328819732744684,-4.667468391338172,5.3595500428074185,5.868998695286818,-0.7636380139599959,-5.151090290485119,-0.1510930835787782,11.585664660759566,8.294707485593909,-0.26101538599966384,0.21647466833154266,2.5373047023185014,5.197260981701174,-0.9268602475679174,-0.8899566824321754,3.918759628670593,-2.3698384120917186,0.04062002258890007,-2.1635263539310974,0.18547222894012466,-5.368707636905541,2.0796799147330747,-2.260787286996448,5.362529786925389,-1.2568594496547811,3.2585508319973444,-2.9032514469895356,2012-11-01
3.571850774513719,-82.21293854868455,14.859954618703611,-16.035499339041362,11.502740240120605,-11.269626716759998,-30.44504321166981,29.575595373186605,-9.397940610861653,-13.050140902778864,-12.46769021921377,-7.658558039180008,-15.624870717828804,-6.937239109428682,2.0322491818300374,10.700475466746191,-10.82530159038353,-13.3197875492112,5.203042883916011,11.12797031170195,-2.5479230439651306,-1.067971856756722,7.575583020751905,-6.9397466327715325,8.528399498964662,-0.6389989053778217,-10.039757506707868,-0.8535294917704161,-4.35424342151807,-13.449039738453772,4.9716950709903776,9.70143935279527,-1.6208485328701119,8.691738443782324,4.114923840920149,-2.889441236677607,-6.409807054250014,-2.7894846209478175,7.868443341973814,2.468662962713216,-2.452682507139603,-2.8272769807828992,-0.981678863282719,3.0513771336894027,-3.5444751424530128,-14.90797590739004,-4.758346153380261,-7.290354654586737,2.7180844788296508,2.07582620152159,-2.3252691123218985,-0.30952921828756036,-0.2932374469940523,-1.7820771047203994,-3.664963341343896,3.701135990337258,-3.9166545206785046,-0.7480775584315782,-0.19023227211575616,3.346972824296533,-0.02404738999002933,2.5256843386996968,-2.329391915830648,-0.9709964969027887,-0.5900375534474054,1.2232513100788696,2012-12-01
-11.31486818874848,-95.75328062636154,1.4323668185410652,-25.855915520257717,11.13702146966642,8.83948200293225,12.912945292263691,34.956862944125824,24.750460429621114,-0.01092896342860734,-14.060045571338458,-6.2516342069806425,-2.4681629606194515,-10.619672103410737,-0.43117936324559675,17.564441199114427,-10.289542814592147,8.10481407182289,-2.7694021165577256,9.063448488044155,0.20554358871267003,2.796988494397564,1.7135782027431503,14.204144722960478,12.61668131386401,3.188619283854958,-2.8180272897982386,-4.504841501239772,-0.6853745702817738,-11.89587176878951,-3.9669394230653694,0.3542905117710063,0.054595391951097076,3.1453202211403246,3.3509416893984465,6.800156122407342,3.1048110797824164,-1.988410290934595,3.2005935419542415,-5.338943360334812,8.546956194652285,-0.6133911764470915,1.4629075174471327,-5.686288477902623,4.51390480746758,9.598369806805518,-6.0543590081605,5.9090092498064974,-3.4592185483707936,-0.5988690292787167,1.8011338948363784,-2.604592431338113,5.566631129808771,-1.4787431946674203,4.750618353642838,-2.0278763149320067,6.940784903258337,5.078517086006584,-1.1452996161931874,-2.7366948003899205,-3.70113184163557,-0.12573634091008096,5.235467735984296,2.0609693043799853,0.8181219813481146,4.075096969922466,2013-01-01
-6.031839774580928,-89.29280246793752,10.33545280658423,-19.352606975819825,17.29661444765998,9.063603997655857,-26.301512264369325,19.481746340769977,22.60520655738511,11.988119431433347,-11.17046379449502,-5.855433142966202,8.783181795249293,-14.873954913393396,1.2283875211065225,11.862510021531047,-10.110877274637163,-0.7527880705732884,-5.6298671935644,-7.662966701731548,-9.621829359535425,-6.607030615853064,-6.379179991723257,1.002841343291635,7.072177355189509,0.15395872990952741,-8.299511967060385,-1.1289713380233561,-2.699592511095759,0.5824855836048403,-6.830247419471853,-7.329347442154962,6.8448845642601235,-1.3965322635303876,6.21828990346559,2.2856599420776007,-0.5245223701558192,-0.19202727697124752,-6.022556432276219,4.796719305652325,-2.585180356535221,4.117123545546538,0.7081400347186052,3.1917003330196447,2.4308850761314127,8.8154934030064709,5.349009771425343,3.681820831748129,0.2978616472078798,-1.996057090474535,3.198094717399468,3.354868810886964,1.7787130784027918,3.4759993988866262,-6.49004415885755,0.10284757648428584,-6.669816007013848,-4.835339318316759,2.4647199302909506,2.5235587600181995,6.762157455647266,-0.5984868753910672,-9.120060493849591,-2.605116993978689,-2.3299880321760353,-8.513466787467179,2013-02-01
-1.3645613840889586,-81.2425625559866,8.48579370102452,-14.083819973837436,17.48990725829406,17.18365777336103,9.595859186141109,23.25898515271609,4.12191272678758,23.87732922846303,-7.312836179085479,-3.4456552056363523,4.562962333912602,-24.66704339045676,-0.4442241503489537,9.617994256735471,-0.3428127513263859,-12.13103282766898,-8.901790151276007,-7.869020845736956,3.945082639128995,4.624301584672583,-13.786260820859969,-3.0891762518316477,6.850079043181451,1.5213682614437063,5.5892974288421415,5.131725881132957,-2.2574862950299015,8.798192433118517,0.006306312709040355,-8.258532007145677,-5.555995437222763,-7.235682062749898,0.3246594968498815,-3.523604511222935,-0.22690480105616664,4.452997054382391,-9.044567247420177,-2.838839160402492,-8.769840694485861,-1.2652592877511617,-6.9355008429247595,-1.7497921137201973,2.8223881025570496,-5.569122421401109,2.290482972563648,-7.279758607947068,-5.0410067872633935,4.813541418389973,-5.600154029854128,2.0984275569978403,-5.056069605374523,-6.510178387689644,1.2445760096663063,1.420025792358916,0.20097554391971673,0.4489961106944209,0.8327559705530825,1.690237379255793,-7.12646198849691,1.3067536652689868,7.278056730412136,0.40303165437861344,-0.30555663297399716,1.846390767602848,2013-03-01
2.2782510798440443,-67.18934527131019,11.44811095580475,-2.7699914398500867,9.67882138519858,9.194498284444682,-27.18021648026513,12.314914759105054,-2.564402608102604,27.70239698218559,-6.247434162886887,0.6280918113943357,6.296968512351327,-14.22679147477697,-7.162773263120269,8.458924170733,-4.067096581785598,5.779811468070326,7.769889797760408,-14.243562621596997,8.576258498265716,8.289442135641707,-3.52994181686028,4.487942773022361,-1.777603215450903,4.433081915400836,8.702287541340114,-0.6814846441355469,0.628257188741861,7.021686783836105,7.138792006922973,-3.2915034119898894,1.212144146857481,-5.502232287719343,-1.7650990325916613,-6.154405212081334,-3.5564800270185124,1.4958630625826903,7.477604196903216,4.310690482101934,-0.5071855843520214,4.284945321868702,7.9433757067116435,-0.46750503196033694,-7.77049441290224,-6.474514829936619,-4.961963489244983,3.911998428399356,6.641118140778974,-3.805637892868962,-1.8694587611018554,-5.2382406413448646,-0.37312405428959533,7.378576260784885,1.01200421123182,-3.040182333447528,4.022289466910713,-2.8612565393276683,-6.136804906928512,-6.537673252457708,3.689934121996279,-1.7216610020125676,-5.1856533872149955,4.3922412240161055,1.2160408037743706,6.232942125621257,2013-04-01
8.329275160749138,-67.40311182399726,6.47194568261631,4.517922195340305,-5.530005534363872,17.63909459740219,10.276852314813269,18.479570401553065,-12.73475545928281,30.671315896217884,-1.4597595956618117,8.376095810940136,-7.018354883762076,-13.257869487881589,-8.653348649736305,4.443578971272961,-0.3090914907762923,7.494057764306996,3.8827064270107132,-8.22739240123955,9.210085151902344,4.66743702723206,-0.14928670664228252,-1.5473911357462684,-16.88998069598173,0.5219966085962208,-2.1775365771079915,-7.031144975861673,2.2390006316220448,4.161874561360056,7.1294925022183895,6.540852429473134,3.565068422486677,-1.5243847633128316,-7.521249855800233,8.581662111663219,1.9113245977257702,-4.368654284469106,7.393584652650935,1.535587992349212,2.0588469062052885,-2.2189393026608863,0.3938167487455719,2.2596197503940267,-2.343034952134584,2.5583741501185764,-2.1413455667575376,-0.5662206084664247,5.800512363087895,-0.5368325559021025,5.848055997026504,-0.17374556084121728,-0.34810823706531674,-1.2284744639399838,4.2054879120274284,5.114685134112389,-1.1715871847928334,6.236089891966007,5.415419123358246,10.327830520882193,-0.7755578989780704,1.7816496043834646,4.1403740833149865,-6.085046619531633,2.497289352773598,-7.9773557589625685,2013-05-01
15.134985847905435,-71.86123677580444,7.210752529269991,15.523578883873595,-31.383720924583486,17.216711062937918,-22.820471065408842,6.151417351366279,10.799876856558393,17.485706080805237,0.019266235477738997,16.705253237958374,-20.43056875207955,-7.766769086413603,-14.066155181562449,4.823978324707291,6.413734081652618,14.33199287586635,-8.133111691681528,-0.5336858958704087,1.1621371992564262,2.7338755932340137,3.0764406757086156,-14.296544125821102,-14.633291303416145,0.45349756546828646,-3.963397299679026,2.6069373723762816,0.2955631640909846,0.15435265998848927,3.650906775444406,3.29849712709101,-0.9483272766402642,10.889065624375394,-4.178904080556752,2.0421757317377005,-3.5554713536919027,1.9644643786589335,1.4195321554175755,-4.558554565550796,6.252193363491333,-5.166221896876296,-6.984349514660988,-1.089491205335887,3.303961430350686,1.1799996506567396,6.712901334087273,2.2695919006275296,-10.068229697867329,-0.72392821080695,-1.2661859201317867,6.6697531204372655,-0.8865122906402675,-1.4631343537320851,-4.986193761600935,-4.426761080187299,-3.092685843807995,-2.2312120071007744,0.862554161261994,-8.654240271832762,1.3801111654437592,-2.1643544304136806,-1.808221489642962,1.5031902457568795,-2.220316817203051,4.932122993762504,2013-06-01
6.564437387577349,-67.49080762459324,-0.12922645637751834,23.107981890605846,-44.112539278403545,27.149021860104646,17.65848025077884,15.155505639779664,18.800004633570207,-2.761984784289817,1.8675859860474597,21.614371623928477,-1.766377797851792,-3.968778920153328,-12.351785069807105,0.12626662545572326,6.955865542434843,-9.049283664037768,10.539270786196292,-10.485108535027777,-3.343875838940601,-3.363931704410287,11.937345301796526,-1.4137064485091304,-10.266586913653576,0.47654195150022716,6.9854177312508385,3.2876431631939806,2.2113990831089305,-8.256719089874041,-7.118310865816681,8.410703866692165,2.338624629964988,4.588936524293595,7.004141364864215,-7.698845205257541,7.319291175611801,6.275538680815397,-11.174639955334136,1.3943678551409544,-3.3797382916934824,-0.4250163779252094,8.82704479911355,-1.0726379292020503,7.316055632183136,-1.3954330048500423,2.053578629919323,-4.7155062804723364,-0.10764085147667261,3.892510942005985,0.8504619291869067,-4.917808532908506,7.244815103739169,2.458349521308605,2.875509530271344,2.4399333778825385,2.6119823374426705,-2.7754282648174087,-4.9680350952928265,3.8166517046647797,-1.2469446919303229,2.302188210413182,-1.6489135581092098,4.09715192573602,0.9432845384541204,-1.844089140837226,2013-07-01
9.928410859149157,-58.904598935266414,5.5415269315496944,29.13019592126459,-36.247937314283575,20.429698628059747,-20.374621058876272,2.502735452889783,12.094506151972173,-9.792338193658017,6.155400245520543,24.2007077245235,14.637333066203437,1.491832717492873,-14.77614931357673,-1.9393897078118265,7.017711553303639,-6.230957278403648,2.617791568648273,3.7360334821096255,12.428993039727024,-12.955421083081072,1.4840729912587833,4.508945195516366,1.7264264968058665,-5.436082028753672,-3.0957421128544618,-8.351672227041245,0.38767829552680483,-2.206495635766231,-15.007472298157678,0.050074834837214637,-10.219598836536374,-5.16480120372606,-3.4354765363245194,-2.3952056912465283,-0.7420836853455854,-3.922044424570324,0.5929711110472745,-4.874979676430879,-3.3458477410945044,8.029910945460985,-9.768730112156872,2.4123493019343325,-3.7015655330514607,3.4480337385508384,-4.792701533067631,-1.4338061829613178,7.105496299380777,-3.616651723531387,3.2811768704671582,-1.0363192222320894,-3.166655366406865,-6.909893764978137,-2.9836286720975713,4.371383693618661,1.352418829992253,-0.9495408689512741,0.7384583389102225,-4.041176541817165,3.862974138658198,2.4955556117886077,-0.33084287943829155,-4.998497339707763,0.7686206713753139,5.067892057044158,2013-08-01
13.014082418164524,-53.15334133729177,2.889947402695489,21.55807142531645,-6.977910600931052,23.21286203863709,12.965528154439841,15.308475947231985,-14.20626732934531,-2.094589489964248,11.777875309142617,17.919234532114878,16.949316317769807,-1.1186642085150889,-15.87317075101879,-8.475895770059092,10.476271575328562,2.4165378198752183,-3.8179281308679065,11.229695972316186,4.243894974516655,-8.171688005245759,4.44059510139103,-10.700662906361616,11.633990228318673,-5.332836186038959,-3.3070928087928757,6.293084239745984,-3.9985607011995263,-0.717309225108588,-2.9912590370908,-3.237200019449243,1.965309096513874,0.550125482983613,2.75157567974551,-3.394264163308954,-1.2075219319476644,-0.1768781527226985,4.589775925485652,1.2354201825066433,-0.8907951088431632,1.4069137692417966,0.34260624644188264,-2.1648194814196717,-9.09098638551694,-1.5491566505793626,-1.5759871864808623,8.076198649447099,-0.3072243251500656,0.34090752367590776,-7.471800513358268,0.49105460263743866,2.540640980169106,7.072718728639481,2.094987903544616,-6.70095054667135,-2.4952428323080045,2.442307172228717,3.7497257007030855,5.4781495580455895,-6.58530136941402,-10.887273249242101,2.3783164896867546,1.8370779633271892,-3.208364789282692,-4.292008657564021,2013-09-01
13.550700184540537,-49.28018483732132,6.619302394090207,19.91386035434956,5.5081876425043825,14.62104973974537,-25.728437506142864,9.327577789186469,-13.793286995360129,-1.1135515274561836,12.858206637753698,15.36367152123626,15.529911962481002,6.010576101235902,-14.376702443508501,-7.716811727977124,5.852330388437311,5.916291220188981,-4.175621353218671,6.674579920579473,-9.584283795863195,-2.8400655126465213,9.370346283410825,15.35714218165758,8.114332948748642,-0.7532573650913518,1.4033696653052672,7.009347523175238,-0.8339539738733663,3.056839620312254,4.820673822271686,-3.3469234518910502,4.26835883787635,-2.266449375271983,2.0142764179693806,8.736191179214728,3.8377577616214915,-1.3733905108125604,3.5932814176353283,6.5091140763686655,1.1197714974192339,-7.4230542546402924,6.240950082230036,-0.7485687588085265,3.013415051102023,-3.100745100348604,1.3247181641856276,-3.5504009962040097,-4.209126307734836,-0.10769866179859154,-3.5602004363625186,3.3497260053964344,-6.917472469134379,1.3675771676845647,-0.6780040812023467,-4.1263813778699205,-2.3014391840583612,-2.5313199136379407,-3.1829213513883094,-2.962499562864391,3.630588020787707,11.913028042400637,5.909811072926208,-3.86476810539858,5.3943893965309435,-2.068003146756605,2013-10-01
